COORDONNEES COURANTES DES POINTS FAISCEAUX AU 11-APR-2014,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Zone,Accl.,Elément,X,Y,Z,Dist. cumul.,Longueur,Deflexion,Corhgeo,Pente Z,Gisement,Tilt Z,Date calcul,Id.
360,BI,QNO.40.S,1890.18169,2088.94475,2433.66,25.4507,0.4,0,0,0,371.079189,0,28-Nov-96,160287
360,BI,DIS.10.E,1890.08998,2089.13255,2433.66,25.6597,,0,0,0,371.079189,0,28-Nov-96,160288
360,BI,DIS.10.S,1889.13159,2091.09504,2433.66,27.8437,2.184,0,0,0,371.079189,0,28-Nov-96,160289
360,BI,DVT.40.E,1889.08244,2091.19568,2433.66,27.9557,,0,0,0,371.079189,0,28-Nov-96,160290
360,BI,DVT.40.S,1888.93895,2091.48951,2433.66,28.2827,0.327,0,0,0,371.079189,0,28-Nov-96,160291
360,BI,DIS.50.E,1888.85996,2091.65126,2433.66,28.4627,,0,0,0,371.079189,0,28-Nov-96,160292
360,BI,DIS.50.S,1888.35444,2092.68641,2433.66,29.6147,1.152,0,0,0,371.079189,0,28-Nov-96,160293
360,BI,MTV.30.E,1886.38435,2096.72056,2433.66,34.1042,,0,0,0,371.079189,0,28-Nov-96,160302
360,BI,MTV.30.S,1886.24699,2097.00182,2433.66,34.4172,0.313,0,0,0,371.079189,0,28-Nov-96,160303
360,BI,SMV.10.E,1886.15616,2097.18782,2433.66,34.6242,,0,0,0,371.079189,0,28-Nov-96,160304
360,BI,SMV.10.S,1885.07753,2099.39652,2433.66,37.0822,2.458,0,0,0,371.079189,0,28-Nov-96,160305
360,BI,BVT.10.E,1884.39934,2100.78526,2433.66,38.6277,,0,0,0,371.079189,0,28-Nov-96,160306
360,BI,BVT.10.S,1884.079,2101.44122,2433.66,39.3577,0.73,0,0,0,371.079189,0,28-Nov-96,160307
360,BI,QNO.50.E,1883.93199,2101.74224,2433.66,39.6927,,0,0,0,371.079189,0,28-Nov-96,160308
360,BI,QNO.50.S,1883.75646,2102.10167,2433.66,40.0927,0.4,0,0,0,371.079189,0,28-Nov-96,160309
360,BI,QNO.60.E,1883.60287,2102.41617,2433.66,40.4427,,0,0,0,371.079189,0,28-Nov-96,160310
360,BI,QNO.60.S,1883.42735,2102.7756,2433.66,40.8427,0.4,0,0,0,371.079189,0,28-Nov-96,160311
360,BI,DHV.50.E,1883.35801,2102.91758,2433.66,41.0007,,0,0,0,371.079189,0,28-Nov-96,160312
360,BI,DHV.50.S,1883.18248,2103.27701,2433.66,41.4007,0.4,0,0,0,371.079189,0,28-Nov-96,160313
360,BI,UMA.40.E,1883.08726,2103.472,2433.66,41.6177,,0,0,0,371.079189,0,28-Nov-96,160314
360,BI,UMA.40.S,1882.95561,2103.74157,2433.66,41.9177,0.3,0,0,0,371.079189,0,28-Nov-96,160315
360,BI,MTV.40.E,1882.60017,2104.46942,2433.66,42.7277,,0,0,0,371.079189,0,28-Nov-96,160316
360,BI,MTV.40.S,1882.40708,2104.86479,2433.66,43.1677,0.44,0,0,0,371.079189,0,28-Nov-96,160317
360,BI,TRA.20.E,1882.12071,2105.4512,2433.66,43.8203,,0,0,0,371.079189,0,28-Nov-96,160318
360,BI,TRA.20.S,1882.05655,2105.58257,2433.66,43.9665,0.1462,0,0,0,371.079189,0,28-Nov-96,160319
360,BI,UMA.50.E,1881.95909,2105.78214,2433.66,44.1886,,0,0,0,371.079189,0,28-Nov-96,160320
360,BI,UMA.50.S,1881.82745,2106.05172,2433.66,44.4886,0.3,0,0,0,371.079189,0,28-Nov-96,160321
360,BI,VVS.20.E,1881.68614,2106.34106,2433.66,44.8106,,0,0,0,371.079189,0,28-Nov-96,160322
360,BI,VVS.20.S,1881.64226,2106.43091,2433.66,44.9106,0.1,0,0,0,371.079189,0,28-Nov-96,160323
360,BI,I.0.E,1880.06575,2109.65913,2433.66,48.5032,,0,0,0,371.079189,0,28-Nov-96,160324
360,BI,I.0.S,1880.06575,2109.65913,2433.66,48.5032,0,0,0,0,371.079189,0,28-Nov-96,160325
